particle,n_frames,D_um2_s,D_err,intercept_um2,alpha,fit_npts
7147,63,0.3157699453278373,0.014152839690157204,-0.2857418171249014,0.9212478716216589,30
1598,62,0.07698488055402004,0.0039172897153485365,-0.09829145311390391,0.9632285361207784,30
307,61,0.08013992719952158,0.0020059564309668596,0.032188138027818704,0.7956888474837837,30
3349,61,0.16525444838462425,0.0017163984517689548,0.07420785879740344,0.9086237696253087,30
3463,61,0.09606593778934189,0.008036355071259943,0.3229682022950065,0.7146716473540404,30
1355,61,0.1879456328939865,0.004986257955251638,0.09142670646658088,0.7736584009886486,30
731,61,0.1097853627337436,0.002391823438493718,0.14598849403112665,0.6589598864097346,30
5498,61,0.06788010698343844,0.013103606592936638,0.5383257966991888,0.7500434051447765,30
7182,60,0.1655847577603074,0.0072575901654471945,-0.07087951280390005,0.90368290907771,30
4381,60,0.21071779643746208,0.011486665640367925,0.012586524125535122,0.8017677881922566,30
3273,60,0.4919264597520929,0.01777918068550389,0.25582912889534265,1.0198377919719557,30
813,60,0.1163166463585611,0.007947395046619118,0.43520253440912354,0.6718888654248709,30
7393,60,0.2524146320057008,0.006405145679598261,-0.08260851151465558,0.9189604354301165,30
