particle,n_frames,D_um2_s,D_err,intercept_um2,fit_npts,size_px_med,size_cv,ecc_med,nn_px_med,mass_med
23,330,0.061705802368690686,0.0014986576512682243,0.22801471697380915,30,3.1882071921802595,0.02311316318463169,0.23866249094991204,14.404743149455037,496.37800644080284
6,329,0.037953196875987104,0.000939114641825185,0.16014484762494183,30,2.910806210106196,0.06370394697520083,0.1642036206256403,15.622736377977295,1319.9939372771669
3520,325,0.13473704817772444,0.0022079219156334855,-0.0615555428509582,30,2.6093625535329155,0.03868355420703127,0.0190163043394328,373.6626674445967,1862.285947589264
934,323,0.10484142879171417,0.0015138967085975969,0.14446201229616268,30,3.0572575571076444,0.027947926304080814,0.4022460694624003,13.188605542122998,520.6084629804237
1767,321,0.08352828284605913,0.0014493774664749506,0.10105043961299968,30,3.1201965540052976,0.014323408340844,0.3764330149239814,13.554594486573157,501.025164127428
3924,320,0.1591588203834621,0.0006868058429806236,0.0729561416852429,30,2.5810281031813362,0.10438734612991296,0.22106432502650014,142.6065865965665,1037.2217249662729
635,314,0.15892829597910343,0.001065416950449634,0.1532467946581846,30,2.464633400238572,0.06942874045981337,0.07390784743346634,133.49681612809968,1315.5989292512982
3386,305,0.44562158000489244,0.0022190488192920495,-0.10493911278892572,30,2.0318058075776952,0.08545814002946195,0.0723275946287454,73.04814195711702,598.4038454028768
4483,304,0.2435269375567589,0.002432596068024178,0.2826037228117366,30,2.4222527218259957,0.11180288277064376,0.1095619652603194,120.41311927381615,929.2184962376098
86,304,0.1140808408047076,0.002410210392377708,0.20331998161010942,30,2.4187993685943114,0.060747959726674766,0.05468447388066855,101.69183308966319,1537.0887992627236
3995,301,0.05978926860597966,0.0005512271579190423,0.03443453975297445,30,2.816252882208868,0.1004967878729301,0.1423402955296934,17.036176767038175,840.7233701171159
4687,297,0.059327222218293764,0.0014293429960694141,0.32351595730016014,30,3.299469209521322,0.014738068216035323,0.1985946185234111,15.519667087801016,394.91336013829584
2857,297,0.5475815149129574,0.0036196730554160315,-0.26746947883352706,30,1.9904508014598397,0.1075965706547101,0.0926166991207526,229.87162987646832,446.9677027657573
3193,296,0.07036721983699808,0.0029567069133241983,0.3049109613940789,30,3.1904912864297295,0.020506083454432295,0.2667001884478808,13.635674351926315,350.9610208143324
4832,294,0.11652343964780759,0.0018165818362165488,-0.05346072247797284,30,3.1122974374776944,0.01872788305885122,0.38072413745359557,27.641656171455303,641.0430410929678
599,292,0.06928898261844674,0.002623758673291846,0.3139311538422594,30,3.085386651072671,0.01596928115511592,0.37911003193121673,13.957446575268776,526.325249608466
2925,290,0.09788474433974277,0.005841339414745021,0.4335745579957266,30,2.5834854054091854,0.13264213987272494,0.10994933918193239,13.049555158251957,1183.9516807697983
363,287,0.19483992124729585,0.0017120090773519224,0.10667579021425395,30,2.3119903652664235,0.10936615867335109,0.0539228621211301,186.42199628875395,1394.8878023542725
4977,286,0.15257751606588377,0.000625756624075433,0.004404605175308258,30,2.531471110005028,0.03888758399785188,0.049605485842527,132.9401532528251,1794.9313122435992
