t_s,M_px,Rg_px,R95seed_px,Rmaxseed_px,circ_cx_px,circ_cy_px,circ_R_px,circ_R_raw_px,edge,n_comp
44.5,4438.0,43.926396105274385,113.90697804064409,130.41855696180662,398.89666748046875,315.7317199707031,70.45994567871094,70.45994567871094,0.0,3.0
45.0,4551.0,42.909048882767735,113.95174417269794,130.41855696180662,400.8470764160156,314.16473388671875,70.76705169677734,70.76705169677734,0.0,2.0
45.5,4558.0,43.84260217005937,114.2330866534589,130.60245020672468,402.7321472167969,312.6428527832031,71.15274047851562,71.15274047851562,0.0,4.0
46.0,4999.0,44.770952098466644,114.58621208504974,131.20975573485381,404.4836730957031,311.2287902832031,71.58279418945312,71.58279418945312,0.0,3.0
46.5,5068.0,45.142463468927026,114.97825881443848,131.82184947875675,395.441162109375,315.4117736816406,72.94939422607422,72.94939422607422,0.0,2.0
47.0,5114.0,45.336429454480445,114.86513831445988,131.20975573485381,395.0,315.5,73.25479125976562,73.25479125976562,0.0,2.0
47.5,5363.0,46.018763611150206,114.96694676444058,131.65485179058157,395.01995849609375,314.43658447265625,74.1722183227539,74.1722183227539,0.0,1.0
48.0,5221.0,45.972627433662154,115.52056094046635,131.79529581893277,394.1902160644531,314.720458984375,75.2552719116211,75.2552719116211,0.0,2.0
48.5,5459.0,46.54715993017859,114.97825881443848,132.45754036671525,393.7587585449219,315.1703186035156,75.8538818359375,75.8538818359375,0.0,2.0
49.0,5515.0,46.7964050705404,115.2657795565549,132.45754036671525,393.3738708496094,315.6261291503906,76.51654815673828,76.51654815673828,0.0,2.0
49.5,5152.0,45.26151784703965,116.70732500264258,132.45754036671525,392.7813720703125,315.688232421875,76.86351013183594,76.86351013183594,0.0,1.0
50.0,5665.0,47.75540969337654,119.73720759872032,132.5481044753187,395.608154296875,311.83123779296875,77.9961929321289,77.9961929321289,0.0,3.0
50.5,5736.0,48.05212892372598,119.88326590558349,132.61221663180206,395.2291259765625,311.64739990234375,78.37572479248047,78.37572479248047,0.0,2.0
51.0,5790.0,48.47931213236501,120.16133871353162,132.61221663180206,395.3056640625,310.5615234375,79.18157196044922,79.18157196044922,0.0,2.0
51.5,5850.0,49.37209288206806,121.45224485703947,144.26711336961034,396.3055114746094,316.1814270019531,80.77846397273242,84.22047424316406,0.0,3.0
52.0,5880.0,50.14459733559495,124.4025723206719,144.9586147836685,396.19171142578125,315.8587951660156,82.37535598501563,84.56208038330078,0.0,3.0
52.5,6311.0,54.28424115536708,123.8769513816332,145.67086187704115,395.8636474609375,315.85064697265625,83.97224799729884,84.662841796875,0.0,4.0
53.0,6508.0,55.52721292768659,124.46666207044233,142.8355697996826,395.903076171875,315.3556213378906,85.12625885009766,85.12625885009766,0.0,3.0
53.5,6575.0,56.07230949034905,125.0,143.54441821262157,394.0630798339844,315.87158203125,86.23484802246094,86.23484802246094,0.0,3.0
54.0,6645.0,56.694314562334945,126.47291677093789,148.4048516727132,395.9503173828125,314.2991027832031,87.27739715576172,87.27739715576172,0.0,3.0
54.5,6626.0,56.298834120966845,124.45681977254053,143.28293687665675,395.23309326171875,314.27777099609375,87.47383117675781,87.47383117675781,0.0,3.0
55.0,6641.0,56.94359193931683,125.2078272313676,152.11837495845134,396.7291259765625,320.1495056152344,89.07072318904102,92.66212463378906,0.0,3.0
55.5,6888.0,58.1774117083692,126.62148316932637,151.21177202850313,395.42626953125,320.30279541015625,90.66761520132422,93.17279815673828,0.0,4.0
56.0,6905.0,58.16316019263605,127.90777866690377,151.34397906755325,393.39404296875,320.5343322753906,92.26450721360743,94.00682830810547,0.0,4.0
56.5,7107.0,58.49619794040874,128.4562182223967,151.85519418182574,392.1428527832031,320.5714416503906,93.86139922589064,94.62828063964844,0.0,3.0
57.0,7118.0,58.86734224826787,129.404791138299,151.21177202850313,392.1428527832031,320.5714416503906,94.62828063964844,94.62828063964844,0.0,4.0
57.5,7206.0,59.0422269777594,129.7035018589767,151.02979838429235,391.51220703125,320.6239929199219,94.91755676269531,94.91755676269531,0.0,4.0
58.0,6966.0,54.78741267568673,130.11533345459327,150.41608956491322,390.9203186035156,320.6733093261719,95.19207000732422,95.19207000732422,0.0,3.0
58.5,7512.0,60.22074436238578,132.23085872821065,152.0526224699857,390.25836181640625,320.72845458984375,95.50252532958984,95.50252532958984,0.0,3.0
59.0,7280.0,56.937553285099604,135.87181456877374,162.0524606416083,390.67822265625,323.130859375,97.09941734187305,97.55258178710938,0.0,5.0
59.5,7883.0,61.60973595963553,134.9518432626987,161.27616066858735,390.1053466796875,323.21368408203125,97.84954071044922,97.84954071044922,0.0,3.0
60.0,8023.0,62.04741756444806,136.35798462042564,167.621597653763,388.822509765625,323.399169921875,98.52362823486328,98.52362823486328,0.0,3.0
60.5,8049.0,61.75019205191865,135.45552601897904,166.93112352104984,388.822509765625,323.399169921875,98.52362823486328,98.52362823486328,0.0,3.0
61.0,8050.0,62.03786568811509,137.3313472481051,165.61400906928134,388.822509765625,323.399169921875,98.52362823486328,98.52362823486328,0.0,3.0
61.5,8040.0,61.72256974356294,136.48864419527155,165.19382555047267,387.5,323.5,99.3001480102539,99.3001480102539,0.0,3.0
62.0,8132.0,61.872662823417116,137.02827904701778,167.2602762164406,390.5,321.0,99.42469024658203,99.42469024658203,0.0,3.0
62.5,7555.0,57.73654345586568,137.43725841270262,163.783393541592,390.5,321.0,99.42469024658203,99.42469024658203,0.0,3.0
63.0,7564.0,57.202018194474036,135.42728670529263,166.6043216726385,390.9461975097656,320.5874328613281,99.42655181884766,99.42655181884766,0.0,3.0
63.5,8348.0,62.98949041574747,138.26911775918836,166.6043216726385,390.9461975097656,320.5874328613281,99.42655181884766,99.42655181884766,0.0,4.0
64.0,8326.0,63.114547152790536,138.09326408088629,166.6043216726385,391.5,321.5,100.47148895263672,100.47148895263672,0.0,4.0
64.5,8333.0,63.06936387110573,137.1816313769702,159.86244086714052,393.837158203125,319.32183837890625,100.52227783203125,100.52227783203125,0.0,4.0
65.0,8339.0,63.374865105465716,138.05143967115237,166.35203635663737,393.94781494140625,319.29119873046875,100.57854461669922,100.57854461669922,0.0,2.0
65.5,8448.0,63.92678111260559,139.2456424485839,167.09278859364338,394.1861877441406,319.0721740722656,100.59197235107422,100.59197235107422,0.0,2.0
66.0,8478.0,64.01517238499102,139.61894565310362,166.35203635663737,394.1861877441406,319.0721740722656,100.59197235107422,100.59197235107422,0.0,3.0
66.5,8515.0,64.16477203237764,140.2069898400219,169.7586522095413,394.46380615234375,318.8170471191406,100.60887908935547,100.60887908935547,0.0,2.0
67.0,8521.0,64.0509798701599,140.24621207005913,166.35203635663737,395.27813720703125,318.0687255859375,100.66666412353516,100.66666412353516,0.0,3.0
67.5,8538.0,64.09459012786398,140.0174986973949,166.42415690037308,395.4689025878906,317.8934326171875,100.68196105957031,100.68196105957031,0.0,4.0
68.0,8592.0,64.75029920718325,141.4639521205412,176.91806012954132,396.1873474121094,317.2332458496094,100.7454833984375,100.7454833984375,0.0,3.0
68.5,8644.0,64.3012443957632,139.69198001093255,166.50825805346713,397.27777099609375,319.72222900390625,102.3423754107207,103.2535171508789,0.0,3.0
69.0,8591.0,63.94207313404879,138.2931668593933,173.0028901492689,400.5,316.5,103.43365478515625,103.43365478515625,0.0,3.0
69.5,8597.0,64.08877284687976,137.81509045765037,173.0028901492689,400.0,313.0,105.03054679743946,106.40498352050781,0.0,3.0
70.0,9007.0,67.40593175417115,147.85600986820594,181.3945974939717,399.5,313.0,106.62743880972266,106.72989654541016,0.0,3.0
70.5,8684.0,64.8895925210709,138.83677418477143,178.2806775845324,399.5,313.0,106.72989654541016,106.72989654541016,0.0,3.0
71.0,9119.0,68.09618280094978,151.85519418182574,183.09833423600554,393.9331359863281,324.3341369628906,108.32678855769336,112.42919921875,0.0,4.0
71.5,9040.0,67.73545376227558,145.34441853748632,183.91846019364124,391.8302307128906,324.01617431640625,109.92368056997657,113.66372680664062,0.0,4.0
72.0,9350.0,69.59581670687562,152.8353688651931,185.27007313648906,393.19598388671875,323.2193298339844,111.52057258225977,113.75579071044922,0.0,4.0
72.5,9437.0,69.9940201238265,154.85993249639662,185.84133017173548,395.5693664550781,321.57122802734375,113.11746459454298,114.20623779296875,0.0,4.0
73.0,9566.0,70.48856003802419,155.9046175282282,186.6815470259447,395.0971984863281,321.60015869140625,114.38106536865234,114.38106536865234,0.0,4.0
73.5,9626.0,70.95284442074127,156.7258749468483,187.48866632412745,394.097412109375,321.48504638671875,114.915771484375,114.915771484375,0.0,5.0
74.0,9555.0,69.516916082041,151.35719266309223,177.65415840897168,395.14361572265625,319.6634521484375,116.1152572631836,116.1152572631836,0.0,5.0
74.5,9622.0,71.53013287834777,157.0334357767011,189.70766985021982,391.64971923828125,329.1759033203125,117.7121492754668,122.98377990722656,0.0,4.0
75.0,9616.0,71.81349148668424,157.49682521485744,190.541334098405,390.60369873046875,329.18780517578125,119.30904128775,123.44750213623047,0.0,6.0
75.5,9757.0,72.75510619519316,157.3111562130552,191.3765920900464,391.77056884765625,328.4310607910156,120.90593330003321,123.61470794677734,0.0,7.0
76.0,9861.0,72.85404145307936,157.74663229368798,192.21342304844373,392.3005065917969,328.00311279296875,122.50282531231642,123.75048828125,0.0,6.0
76.5,9901.0,73.03072498753629,158.38244852255568,192.50974001333023,392.86346435546875,327.50762939453125,124.09971732459962,124.38093566894531,0.0,4.0
77.0,9964.0,73.42296850177989,157.78133583302937,192.50974001333023,393.352783203125,328.26934814453125,125.27788543701172,125.27788543701172,0.0,4.0
77.5,9951.0,73.16286748245018,158.50551990637325,193.89172236070317,393.63232421875,329.9732971191406,126.75837707519531,126.75837707519531,0.0,5.0
78.0,10091.0,74.08020514845104,159.8937142089776,194.4350791395421,394.3478698730469,329.43719482421875,126.9311294555664,126.9311294555664,0.0,5.0
78.5,10116.0,74.3626911922132,159.86713212532553,194.982050455933,389.4043273925781,328.90069580078125,128.5280214678496,129.61294555664062,0.0,5.0
79.0,10305.0,74.7454700089794,160.81853103485534,196.08671551127577,390.2749938964844,328.6532897949219,130.12491348013282,130.35494995117188,0.0,5.0
79.5,10402.0,75.3107974147033,161.21972581756083,196.91876497682998,390.29083251953125,328.8884582519531,130.5645751953125,130.5645751953125,0.0,5.0
80.0,10437.0,75.49435781284723,161.24515496597098,196.91876497682998,390.759521484375,328.3926086425781,131.2382354736328,131.2382354736328,0.0,4.0
80.5,10630.0,76.44994847763469,161.24515496597098,197.20547659738054,390.77593994140625,328.6389465332031,131.45773315429688,131.45773315429688,0.0,6.0
81.0,10435.0,75.4634343916551,161.38556241534934,201.6953147695801,391.21282958984375,328.6566467285156,131.69866943359375,131.69866943359375,0.0,4.0
81.5,10698.0,76.65934693716544,162.12525806213924,201.94306128213466,392.64398193359375,328.6740417480469,132.46038818359375,132.46038818359375,0.0,4.0
82.0,10639.0,75.64368420185554,163.63068069272933,205.2997808084558,392.719482421875,329.6972961425781,133.37130737304688,133.37130737304688,0.0,4.0
82.5,10681.0,76.0855898877152,164.02743672934722,206.45580640902304,392.719482421875,329.6972961425781,133.37130737304688,133.37130737304688,0.0,4.0
83.0,10797.0,76.63876878688319,164.35814406453215,205.8761763779384,392.51226806640625,329.7085266113281,133.46299743652344,133.46299743652344,0.0,4.0
83.5,11155.0,78.27099359930347,164.2446338987509,206.00970850908945,392.7607727050781,329.567138671875,133.46456909179688,133.46456909179688,0.0,2.0
84.0,11591.0,80.33749517204217,164.43995425506404,207.80038498520642,396.5,330.5,135.06146110408008,137.02748107910156,0.0,4.0
84.5,11276.0,78.8858085717121,166.1106521625452,208.4034548657963,396.5,330.5,136.6583531163633,137.02748107910156,0.0,4.0
85.0,11488.0,80.10280686382562,168.34488409215172,209.2008604188807,397.0,330.5,137.285400390625,137.285400390625,0.0,3.0
85.5,11730.0,81.10563217346188,167.6265193225145,209.0095691589263,399.0,325.0,138.8822924029082,141.03201293945312,0.0,3.0
86.0,11454.0,80.75877358124214,169.45132029725332,211.4000946073582,398.5,325.5,140.4791844151914,141.22509765625,0.0,4.0
86.5,12314.0,85.35426248945745,168.82934910771533,214.61826576505553,399.0,325.0,141.52395629882812,141.52395629882812,0.0,4.0
87.0,12564.0,88.56115781673522,168.9147680209755,213.49004660639335,403.0,321.0,143.12084831111133,144.25335693359375,0.0,2.0
87.5,12394.0,85.15000285363942,174.0090510515473,218.21548982599745,403.0,324.0,144.71774032339454,146.86058044433594,0.0,4.0
88.0,12636.0,87.57278564655147,175.319707892753,218.65269264292172,403.0,324.0,146.31463233567774,146.86058044433594,0.0,3.0
88.5,13005.0,89.1837808844154,166.3947111027481,210.52315787105226,402.5,323.0,147.91152434796095,147.977294921875,0.0,4.0
89.0,13183.0,89.51519624932635,169.6708576921032,213.49004660639335,402.5,323.0,147.977294921875,147.977294921875,0.0,6.0
89.5,13780.0,90.3361673986745,166.72612141706708,211.6341182323871,402.5,323.0,147.977294921875,147.977294921875,0.0,4.0
90.0,14933.0,90.22273498215087,170.1264112439503,217.86693186438367,402.5,323.0,147.977294921875,147.977294921875,0.0,5.0
90.5,12231.0,83.18053370073342,175.57049863769737,218.4879859397308,402.5,323.0,147.977294921875,147.977294921875,0.0,7.0
91.0,12645.0,83.8327851028032,175.4474275751781,219.73848092675985,402.5,323.0,147.977294921875,147.977294921875,0.0,9.0
91.5,13022.0,86.15395595174506,173.96623210179447,219.59280498231266,402.5,323.0,147.977294921875,147.977294921875,0.0,8.0
92.0,13110.0,87.106810469977,173.85698012849429,221.63483480716653,402.5,323.0,147.977294921875,147.977294921875,0.0,9.0
92.5,12719.0,85.64612976573567,176.1510712303458,222.40728405337808,402.5,323.0,147.977294921875,147.977294921875,0.0,8.0
93.0,12616.0,85.20784542959012,176.3717661746485,223.9575852700685,407.0,324.5,149.5741869341582,151.52320861816406,0.0,10.0
93.5,12694.0,85.37882150498567,175.83173741469204,223.9575852700685,407.0,324.5,151.1710789464414,151.52320861816406,0.0,10.0
94.0,12758.0,85.93404851087949,180.00833204772184,224.58851261807672,407.5,324.5,151.7779083251953,151.7779083251953,0.0,8.0
94.5,12941.0,86.7782432772814,179.51323071016242,224.84883811129646,407.5,324.5,151.7779083251953,151.7779083251953,0.0,8.0
95.0,13095.0,87.59700046275827,180.54362353736008,225.49944567559362,407.5,324.5,151.7779083251953,151.7779083251953,0.0,9.0
95.5,12865.0,87.4033907453715,182.21800109455125,226.37358503146962,407.5,324.5,151.7779083251953,151.7779083251953,0.0,8.0
96.0,13037.0,87.7905301510843,183.1196267239745,227.13872413131145,407.5,324.5,151.7779083251953,151.7779083251953,0.0,8.0
96.5,13078.0,87.88939889170457,183.50476833041697,227.9056822459677,406.5,325.5,152.13327026367188,152.13327026367188,0.0,9.0
97.0,13918.0,89.43289358436901,182.0988742414406,227.9056822459677,406.5,325.5,152.13327026367188,152.13327026367188,0.0,8.0
97.5,13848.0,88.85544243984279,182.21470821633676,227.9056822459677,406.5,325.5,152.13327026367188,152.13327026367188,0.0,8.0
98.0,13494.0,88.28342429789848,182.43670097212063,230.4886114323222,406.5,325.5,152.13327026367188,152.13327026367188,0.0,9.0
98.5,13838.0,88.6529943901443,182.0988742414406,230.4886114323222,406.5,325.5,152.13327026367188,152.13327026367188,0.0,9.0
99.0,13269.0,87.0154772244202,184.28510520386612,231.24878378058554,406.5,325.5,152.13327026367188,152.13327026367188,0.0,9.0
99.5,13417.0,87.66345790877511,184.25905630487665,231.36551169091732,406.5,325.5,152.13327026367188,152.13327026367188,0.0,8.0
100.0,13482.0,88.11548774636019,185.0,232.13142829009604,408.5,325.0,152.71961975097656,152.71961975097656,0.0,9.0
100.5,13646.0,88.73027318486727,185.37731391462194,232.7745690577044,408.5,325.0,152.71961975097656,152.71961975097656,0.0,9.0
101.0,14181.0,89.51040542103887,184.40173534975207,231.49082055234933,408.5,325.0,152.71961975097656,152.71961975097656,0.0,8.0
101.5,14000.0,89.67445161598452,185.56589108028624,232.26062946612367,410.5,323.0,154.19235229492188,154.19235229492188,0.0,9.0
102.0,13811.0,88.95594959845668,188.4024912690555,234.58047659598614,410.5,323.0,154.19235229492188,154.19235229492188,0.0,9.0
102.5,14054.0,89.1905361691805,189.2594776263265,233.32380932943812,410.5,323.0,154.19235229492188,154.19235229492188,0.0,8.0
103.0,14449.0,91.37004255041957,187.21431567364831,232.69937687926884,408.0,323.0,155.41567993164062,155.41567993164062,0.0,7.0
103.5,14495.0,91.81781959240593,187.30830174937603,233.4823333787805,408.0,323.0,155.41567993164062,155.41567993164062,0.0,9.0
104.0,14321.0,91.87578848811096,188.3454273402994,234.88720697390056,408.0,323.0,155.41567993164062,155.41567993164062,0.0,8.0
104.5,14689.0,92.21333497545399,188.7114181125031,235.05318547086316,405.5,324.0,155.80848693847656,155.80848693847656,0.0,10.0
105.0,14561.0,92.74049590401334,189.70766985021982,235.05318547086316,405.5,323.5,156.23870849609375,156.23870849609375,0.0,9.0
105.5,14733.0,92.79221427168652,190.27243590641956,235.84104816592043,405.5,323.5,156.23870849609375,156.23870849609375,0.0,8.0
