t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px
192.0,53174.0,178.69888305664062,314.5,379.0,104.76703945897138,248.2767608921087,0.0,38465.0,0.5687789828477889,-1.3885569045258421
193.0,53431.0,178.96658325195312,316.0,377.0,105.05745403607331,248.9277001443122,0.0,38564.0,0.56337495497894,-0.5780099027042525
194.0,53804.0,178.96658325195312,316.0,377.0,105.49761720022533,249.81933471602437,0.0,38732.0,0.5455978525104683,-1.4836538706526312
195.0,54039.0,178.96658325195312,316.0,377.0,105.73438984888632,250.19992006393608,0.0,38878.0,0.58116191441718,-1.3534197185558128
196.0,54325.0,179.3105926513672,316.0,376.5,106.03705363489695,250.9123352886422,0.0,38910.0,0.7413865174210059,-1.5847004968228475
197.0,54637.0,181.06915283203125,315.0,375.0,106.34361121794615,251.2421142927612,0.0,39332.0,0.521870800395277,-1.254679414870111
198.0,54944.0,181.06915283203125,315.0,375.0,106.66613612585428,251.6203488746043,0.0,39904.0,0.5666625258351132,-1.4064166401410034
199.0,55235.0,181.06915283203125,315.0,375.0,106.9520326149712,251.80349481291955,0.0,40060.0,0.4391824582668278,-0.30714498491710174
200.0,55487.0,181.4312286376953,314.5,375.0,107.22455471529597,252.29546171106605,0.0,40211.0,0.6509954830274864,-1.7214591864949966
201.0,55725.0,181.4312286376953,314.5,375.0,107.48294945675524,252.76471272707352,0.0,40697.0,0.6408793913891486,-1.4153069665047155
202.0,55881.0,181.7939453125,314.0,375.0,107.61872334055393,253.0138336138955,0.0,41550.0,0.37836707240774103,-0.320773465320201
203.0,56262.0,181.8145751953125,313.5,375.5,107.98302955917791,253.50532538748612,0.0,41132.0,0.5668094435638977,-1.3756243357971698
204.0,56571.0,181.8145751953125,313.5,375.5,108.25860874972685,253.7774615605535,0.0,41142.0,0.6045149545724371,-1.472287074243468
205.0,56757.0,182.6311798095703,311.2113952636719,376.76800537109375,108.45270635959814,254.00984229848558,0.0,41131.0,0.49650904459792855,-1.3922016677311149
206.0,57012.0,182.6311798095703,311.2113952636719,376.76800537109375,108.6595474718625,254.2833065696606,0.0,41168.0,0.42900201634961377,-1.5477275219190005
207.0,57239.0,182.96800231933594,311.0,376.5,108.84735986185328,254.51581482665082,0.0,41461.0,0.5397339758675344,-1.3129020951761845
208.0,57462.0,182.96800231933594,311.0,376.5,109.04065321221667,254.71935536942803,0.0,41629.0,0.5179363322715744,-1.6267927703646023
209.0,57675.0,182.96800231933594,311.0,376.5,109.23666770960486,255.1960031034969,0.0,41879.0,0.3194713502338118,-1.458647233164811
210.0,57934.0,182.96800231933594,311.0,376.5,109.4593105255119,255.3918557824427,0.0,42222.0,0.5164500077804632,-1.489957979156543
211.0,58156.0,183.00079345703125,310.5,377.0,109.63562095830385,255.52837408950091,0.0,42315.0,0.5428676917534858,-1.3744221433417465
212.0,58378.0,183.3058624267578,311.0,376.0,109.82163325574295,255.72143045824913,0.0,42484.0,0.5843973412557943,-1.3647079749356976
213.0,58559.0,183.3058624267578,311.0,376.0,109.9705719075604,255.88298106684698,0.0,42773.0,0.4991030510929022,-1.3617475021539462
214.0,58787.0,183.64447021484375,311.0,375.5,110.18377462921217,256.28382702933624,0.0,43048.0,0.5867795000826845,-1.2809024912671134
215.0,59043.0,183.64447021484375,311.0,375.5,110.41185497379135,256.632032295269,0.0,43139.0,0.47993425447441496,-1.554728260115212
216.0,59331.0,183.64447021484375,311.0,375.5,110.67240797268212,257.1098986796396,0.0,43697.0,0.48269929933178446,-1.5921869250683471
217.0,59623.0,183.64447021484375,311.0,375.5,110.90134282874067,257.6134701387888,0.0,43727.0,0.5675069847621899,-1.4613751965291613
218.0,59848.0,184.3509979248047,310.5,375.0,111.11693823275712,258.0670455256461,0.0,43859.0,0.5530141964316044,-1.4277805612307475
219.0,60061.0,184.3509979248047,310.5,375.0,111.29462768065851,258.3060200614767,0.0,44847.0,0.32408486537724457,-0.29922576748350593
220.0,60316.0,184.3509979248047,310.5,375.0,111.48157323069545,258.5207922005501,0.0,44334.0,0.562018482454846,-1.4087663349891955
221.0,60683.0,184.3509979248047,310.5,375.0,111.79364484435732,258.9540499365181,0.0,44645.0,0.6516281674076936,-1.217231823171801
222.0,60870.0,184.3509979248047,310.5,375.0,111.95405254080468,259.1868047648355,0.0,44659.0,0.3265819460181092,-1.2417342138018626
223.0,61111.0,184.3509979248047,310.5,375.0,112.161506074215,259.5120420937103,0.0,44722.0,0.4610479787413624,-1.2354300295168628
224.0,61464.0,184.3509979248047,310.5,375.0,112.41087935200666,259.72976339986025,0.0,45002.0,0.5577414842583721,-1.2421002880186052
225.0,61745.0,184.3509979248047,310.5,375.0,112.66549831407167,260.19146795703466,0.0,44859.0,0.567401103261659,-1.1946920714268572
226.0,61975.0,184.46546936035156,310.3437805175781,375.3376770019531,112.8711151514675,260.54980327689077,0.0,45456.0,0.38584648095957164,-1.5105745937556208
227.0,62219.0,184.46546936035156,310.3437805175781,375.3376770019531,113.1013994045441,261.0848521018202,0.0,45691.0,0.40357785809487723,-1.4369337523430659
228.0,62427.0,184.83853149414062,310.56024169921875,375.6529541015625,113.30599031918713,261.283371074395,0.0,45669.0,0.6774307221880917,-1.418187994367429
229.0,62673.0,184.84849548339844,310.69390869140625,375.52325439453125,113.54504421507234,261.6283623751894,0.0,46010.0,0.6424376262090163,-1.38968843082813
230.0,62856.0,185.13052368164062,312.3915710449219,374.0839538574219,113.72007483467901,261.9141079748643,0.0,46365.0,0.6638732474115159,-1.5473562723367422
231.0,63057.0,185.13052368164062,312.3915710449219,374.0839538574219,113.9031817498833,262.1068483305584,0.0,47879.0,0.4067702882954336,-0.035289575787373906
232.0,63488.0,185.317626953125,314.68194580078125,371.7847900390625,114.24917463764059,262.3750178640753,0.0,48147.0,0.18554302090376495,0.021551033266575814
233.0,63743.0,185.60574340820312,314.8592224121094,372.0198669433594,114.46532843176364,262.6790817404788,0.0,47141.0,0.573593362832753,-1.5953573656458957
234.0,64101.0,186.5323486328125,314.2406005859375,373.3301086425781,114.79467026735357,263.2508309578528,0.0,47448.0,0.687817196818628,-1.5701336165586213
235.0,64338.0,186.5323486328125,314.2406005859375,373.3301086425781,115.02087374915094,263.6596288448935,0.0,47956.0,0.42688162521380946,-1.5416313546414813
236.0,64580.0,186.99290466308594,314.20391845703125,373.8542175292969,115.24749454752727,264.1103935741105,0.0,47921.0,0.4839234918886177,-1.3938767593960506
237.0,64805.0,187.20306396484375,315.94708251953125,372.2025451660156,115.42162561997104,264.39137652238094,0.0,47981.0,0.5873251211985462,-1.4152235196431207
238.0,65033.0,187.6142120361328,316.9943542480469,371.6240234375,115.61358353390531,264.66015944981217,0.0,48358.0,0.5961947563197327,-1.435832291687177
239.0,65327.0,188.33323669433594,313.5525207519531,373.6416320800781,115.85562227679085,264.91073968273145,0.0,48543.0,0.4944094537362389,-1.5672215895797308
240.0,65624.0,188.73681640625,314.200439453125,373.5386657714844,116.11649391632449,265.21604400171856,0.0,48876.0,0.644030408422509,-1.5443288953371166
241.0,65898.0,188.73681640625,314.200439453125,373.5386657714844,116.37483298698426,265.6367820610285,0.0,49156.0,0.696374688210085,-1.3546145527402018
242.0,66138.0,189.4349822998047,314.5923767089844,374.14227294921875,116.58088305488786,265.83754436268674,0.0,49305.0,0.48695629728638323,-1.547465446897661
243.0,66477.0,189.71820068359375,314.7513427734375,374.3870849609375,116.8787126209402,266.3340008166018,0.0,49553.0,0.48874897750727087,-1.5310352687131399
244.0,66730.0,189.79342651367188,315.2295837402344,373.9830627441406,117.07518271245445,266.6384253904389,0.0,49688.0,0.5009998123431387,-1.2845220369213735
245.0,67018.0,190.18939208984375,316.3370361328125,373.3646545410156,117.2818739207028,266.9614202193122,0.0,49968.0,0.26171864489015206,-0.502778457534987
246.0,67198.0,190.55160522460938,316.98980712890625,373.1864013671875,117.45483984876104,267.1650239076093,0.0,49906.0,0.4805888035930366,-1.511506050715866
247.0,67566.0,190.87677001953125,317.17431640625,373.4667663574219,117.7904044493292,267.6191323504357,0.0,50059.0,0.419761851248154,-1.7697947996297785
248.0,67856.0,191.2103729248047,317.4494934082031,373.6600341796875,118.04588224584693,267.86610461076765,0.0,50235.0,0.5365169626476245,-1.6211719109694513
249.0,68131.0,191.34983825683594,318.5491638183594,372.6497497558594,118.28686291345205,268.0317145349037,0.0,50369.0,0.18977127543894312,-1.5855397362362282
250.0,68359.0,191.92298889160156,319.5882873535156,371.8627014160156,118.49363806191634,268.33002068348594,0.0,50532.0,0.3717379270406127,-1.3735767971912765
251.0,68594.0,192.15928649902344,319.943603515625,371.583740234375,118.70132410285495,268.7348135009669,0.0,50777.0,0.15944830746036587,-1.536218173896657
252.0,68871.0,192.22850036621094,319.9909973144531,371.639404296875,118.91928760109418,269.0120814729495,0.0,54344.0,0.2956613565554562,-1.6447879284046962
253.0,69180.0,192.91506958007812,321.0185546875,371.1461181640625,119.2004083147987,269.5574150294983,0.0,51309.0,0.3114595063499337,-1.3834856274337994
254.0,69423.0,193.43536376953125,321.47845458984375,370.9085388183594,119.38982693747649,269.75581547060335,0.0,51251.0,0.02232907038535359,-1.53033789797297
255.0,69614.0,193.9043426513672,321.6531677246094,370.9621276855469,119.5563523086944,269.9814808463721,0.0,51651.0,0.2048563478728056,-1.8011803209525965
256.0,69806.0,193.9043426513672,321.6531677246094,370.9621276855469,119.71876342568682,270.2077904025378,0.0,51812.0,0.20958472194229216,-1.445276026475483
257.0,70054.0,194.2772979736328,322.0392761230469,370.9732971191406,119.91892971473531,270.4643225553227,0.0,51925.0,0.5618949528841313,-1.1284992289233173
258.0,70271.0,194.48423767089844,320.9119567871094,371.6112365722656,120.11541775365907,270.7120241141867,0.0,52441.0,0.4127998571752869,-1.2976948599456932
259.0,70509.0,194.80807495117188,322.09197998046875,371.25390625,120.31643287629518,270.97564464845505,0.0,52517.0,0.287907203220243,-1.7445237850229205
260.0,70853.0,195.05349731445312,321.8822326660156,371.1068420410156,120.57339354650276,271.0608787708031,0.0,53125.0,0.25321079544505665,-0.5198131537296717
261.0,71272.0,200.55885314941406,321.38641357421875,365.5198669433594,120.9100609471939,271.1825953117198,0.0,53105.0,0.40262583701223775,-1.5868408860146133
262.0,71533.0,200.6262969970703,321.6977844238281,365.4438171386719,121.18171763051608,271.887108901863,0.0,53315.0,0.3461649383608574,-1.7945837779888052
263.0,71802.0,200.91600036621094,322.9583435058594,365.1473693847656,121.44394569906373,272.2362944020228,0.0,53647.0,0.30478177374277493,-1.4813075431545712
264.0,72026.0,201.08421325683594,321.3929443359375,366.1002197265625,121.65062984390747,272.5178891542844,0.0,53844.0,0.39057568082989746,-1.799084773611355
265.0,72341.0,203.13299560546875,321.98138427734375,364.11431884765625,121.93072422405464,272.80029325497435,0.0,54268.0,0.35932431053618075,-1.7001452990066923
266.0,72607.0,203.3240509033203,321.1791076660156,364.7333068847656,122.17441866906297,273.11060012134607,0.0,54367.0,0.39885540428429067,-1.5519561882712765
267.0,72921.0,203.76535034179688,321.0615234375,365.2727966308594,122.48606108464371,273.64941074301623,0.0,54531.0,0.38833752893287965,-1.7054986599106883
268.0,73215.0,203.98876953125,319.9165954589844,366.10211181640625,122.75524401347371,274.00346711986435,0.0,55189.0,0.5177155952350176,-1.996364599680362
269.0,73520.0,204.3650360107422,319.3035888671875,366.8202819824219,123.03160765012646,274.2735860413831,0.0,55060.0,0.6789308047511895,-1.8878512177337257
270.0,73818.0,204.95005798339844,318.7380676269531,367.2594909667969,123.27515152365253,274.5222213158589,0.0,55482.0,0.6584897855658483,-1.8012633319534075
271.0,74128.0,204.95799255371094,318.66741943359375,367.3027038574219,123.55204839042317,274.8440466540558,0.0,55929.0,0.680691772766636,-1.7566521596270945
272.0,74397.0,205.32217407226562,318.13385009765625,367.9656982421875,123.80776052176175,275.23698851610374,0.0,56049.0,0.7375691361742156,-1.7255091977045254
273.0,74766.0,206.24053955078125,319.108154296875,366.9969177246094,124.09573183860232,275.393808934373,0.0,56102.0,0.7027331896116493,-1.9062042537932484
274.0,75091.0,207.4084014892578,318.95550537109375,365.8351135253906,124.36598054838383,275.5721321178903,0.0,56500.0,0.6958322894606681,-1.9307535172932262
275.0,75351.0,207.6080780029297,319.94488525390625,365.58966064453125,124.61266043781804,276.02717255168034,0.0,56943.0,0.4920784184093918,-1.8275895749345068
276.0,75653.0,207.61663818359375,319.8790588378906,365.63031005859375,124.87670307567215,276.3866856189583,0.0,57332.0,0.576137507594126,-1.8240940545863964
277.0,76064.0,208.4252471923828,320.2962646484375,365.8500061035156,125.22640901154071,276.9293231125667,0.0,57697.0,0.7726391941314432,-1.8130113955035085
278.0,76398.0,208.4252471923828,320.2962646484375,365.8500061035156,125.50452681326068,277.2855025181238,0.0,58055.0,0.709698044923357,-1.5286435284427853
279.0,76770.0,208.4252471923828,320.2962646484375,365.8500061035156,125.8211315436819,277.70001795303386,0.0,58155.0,0.6290346063664174,-1.6510762900018108
280.0,77065.0,208.53106689453125,320.8135986328125,365.718017578125,126.0738322443609,278.0017985553331,0.0,58614.0,0.46464230395804407,-1.69235502136371
281.0,77309.0,208.99473571777344,321.0448913574219,366.1211853027344,126.25742118641016,278.1571498049119,0.0,58489.0,0.6157377001741224,-1.8188810053622433
282.0,77625.0,209.00128173828125,320.995849609375,366.1521911621094,126.5019872542358,278.29840100151495,0.0,58802.0,0.8641439299382228,-1.3693986247815815
283.0,77922.0,209.2676544189453,322.1645202636719,365.8792419433594,126.71673461696419,278.43105070846775,0.0,59467.0,0.6665396030882675,-1.5799055555624477
284.0,78185.0,209.2676544189453,322.1645202636719,365.8792419433594,126.92859213586073,278.5792525781703,0.0,59706.0,0.5861544806036818,-1.6409793392884353
285.0,78508.0,209.5533905029297,322.52899169921875,366.0185241699219,127.17496209465105,278.7374211765077,0.0,59555.0,0.4890369953143363,-1.669118478938799
286.0,78824.0,209.84048461914062,323.5958557128906,365.810546875,127.44652069972038,279.1003403795846,0.0,60261.0,0.6844708279198812,-1.7110830344221881
287.0,79117.0,210.9499969482422,323.9015808105469,365.3973083496094,127.71389079929759,279.5460606054036,0.0,60295.0,0.662144033790355,-1.5504443460423545
288.0,79449.0,211.43499755859375,324.28216552734375,365.7449645996094,128.00679496435552,280.0639212628348,0.0,60477.0,0.7503826058209597,-1.4387975332441556
289.0,79805.0,212.23370361328125,323.7117919921875,365.9283447265625,128.2820220009417,280.2302624401326,0.0,60841.0,0.947434827842244,-1.3595524330564785
290.0,80171.0,212.29742431640625,323.1401062011719,366.283447265625,128.55673655008596,280.43180989324304,0.0,61168.0,0.8552903352659769,-1.4481070475326305
291.0,80571.0,212.7171630859375,323.15472412109375,366.7444152832031,128.857465443085,280.75790273695713,0.0,60902.0,1.027317600496076,-1.5831432943375603
292.0,80898.0,213.13668823242188,322.3361511230469,367.6130676269531,129.0955983389585,280.86687233303405,0.0,61565.0,1.0631945030037286,-1.6945165868040135
293.0,81314.0,213.2455291748047,321.6209716796875,368.0322570800781,129.4071177038237,281.23299948619115,0.0,62105.0,1.1193022860148858,-1.9131613358407549
294.0,81751.0,213.92208862304688,322.1841735839844,368.5150146484375,129.74279918959434,281.6336271402516,0.0,65396.0,0.8226972087750255,-1.7939229809133508
295.0,82164.0,214.0470733642578,321.941162109375,368.76739501953125,130.03740664218813,282.0585042854111,0.0,62441.0,0.6740456164640136,-1.5276875497742708
296.0,82502.0,214.39894104003906,321.7620849609375,369.23980712890625,130.29485559736176,282.44990706291827,0.0,63001.0,0.748563464841709,-1.4968194406451403
297.0,82881.0,214.91845703125,321.0353698730469,370.1500244140625,130.5815230896448,282.93108701590216,0.0,63765.0,0.6386158899941847,-1.3218721812060608
298.0,83293.0,214.96165466308594,320.72320556640625,370.3412780761719,130.86509929693668,283.22429244630035,0.0,64173.0,0.544864160954944,-1.6056731011850616
299.0,83642.0,215.30606079101562,320.6505432128906,370.7535095214844,131.12320607148138,283.65621797991963,0.0,64669.0,0.5513727007272564,-1.5081262277998349
300.0,83922.0,215.53829956054688,321.0935363769531,370.10430908203125,131.33148882279494,284.1115977548506,0.0,64280.0,0.6661086274784793,-1.5706058619608143
301.0,84245.0,216.20059204101562,321.21063232421875,369.96014404296875,131.5842620791564,284.70405681762975,0.0,64441.0,0.4637263453005289,-1.6980138499617965
302.0,84591.0,216.63284301757812,321.7125549316406,369.8047790527344,131.8669275765289,285.4207419773468,0.0,65124.0,0.42867283716884685,-1.8685084549057365
303.0,85004.0,217.11529541015625,321.80389404296875,370.1147155761719,132.21768312633938,286.184468121699,0.0,65513.0,0.5101649483060555,-1.849249607355489
304.0,85357.0,217.54527282714844,321.3033447265625,369.96380615234375,132.5209946005145,286.64856519770376,0.0,65384.0,0.2654938938289888,-1.6153267645513552
305.0,85777.0,217.97283935546875,321.2785339355469,369.43682861328125,132.85127762311006,287.08465649635826,0.0,66013.0,0.3921983544576051,-1.6614689073697946
306.0,86115.0,218.32701110839844,321.1836242675781,369.8591613769531,133.1192557081064,287.48669518523997,0.0,65924.0,0.23431933282381578,-1.6242965720983875
307.0,86395.0,218.81365966796875,321.80120849609375,369.54217529296875,133.31504669719573,287.69271796296715,0.0,66604.0,0.6532468201495476,-1.4250925136656178
308.0,86812.0,219.43325805664062,321.2352600097656,369.2025146484375,133.6330371244067,288.14041715285094,0.0,67020.0,0.4655319280898311,-1.5171140420767415
309.0,87096.0,219.99241638183594,321.3605041503906,369.5869445800781,133.8505915899354,288.509098608219,0.0,67233.0,0.6431919399865365,-1.6028279970483936
310.0,87473.0,220.1368408203125,321.55145263671875,369.25164794921875,134.1461551178445,288.95432162973833,0.0,67244.0,0.46663300258148865,-1.729504660276973
311.0,87824.0,220.18673706054688,321.23883056640625,369.4354248046875,134.39597113484336,289.35272592460575,0.0,67444.0,0.43267327376827325,-1.7632359206371007
312.0,88158.0,221.12574768066406,321.7931823730469,369.80401611328125,134.65769104047519,289.85177243103044,0.0,67621.0,0.6443310697671905,-1.6845194671817012
313.0,88493.0,221.31106567382812,321.1957092285156,370.25531005859375,134.90564633316478,290.29467783995,0.0,67849.0,0.631127488666948,-1.5916321732593701
314.0,88761.0,221.8292236328125,321.7749328613281,370.1525573730469,135.11760364636996,290.80061898145954,0.0,68046.0,0.34561493033663737,-1.729529590576476
315.0,89133.0,222.16598510742188,321.7491149902344,370.2308349609375,135.4314722769688,291.5956103922005,0.0,68662.0,0.47028339100086214,-1.5707299311436032
316.0,89477.0,222.65081787109375,321.457275390625,370.59765625,135.69655690825925,291.9839035301632,0.0,68792.0,0.5796572754501312,-1.5401630668006874
317.0,89768.0,223.07009887695312,321.5870361328125,370.5794372558594,135.91548122208587,292.3249903378762,0.0,69312.0,0.28588050712380664,-1.6122351943588455
318.0,90112.0,223.730712890625,321.7510070800781,371.2271728515625,136.15354540418537,292.6492780680691,0.0,69357.0,0.19578116661568856,-0.5146678367183881
319.0,90532.0,224.20892333984375,322.29840087890625,370.0897521972656,136.46981836849355,293.3231148117317,0.0,69826.0,0.3924440984483226,-1.398185705679623
320.0,90902.0,224.72622680664062,321.556396484375,370.9678955078125,136.77329027465453,293.8655304724637,0.0,69599.0,0.48760883623162954,-1.6483089789595624
321.0,91248.0,225.1457061767578,321.50982666015625,371.44293212890625,137.04625381913553,294.33535295199243,0.0,69998.0,0.47018898100327533,-1.4334835649683555
322.0,91539.0,225.1457061767578,321.50982666015625,371.44293212890625,137.28164788051697,294.8402957253904,0.0,70550.0,0.3799593770456795,-1.3727135716057433
323.0,91900.0,225.68414306640625,321.21197509765625,371.9859924316406,137.58128019226507,295.5769780774879,0.0,70303.0,0.4626137613206538,-1.660082853142569
324.0,92177.0,226.33624267578125,322.1308898925781,371.1791687011719,137.78609972552596,295.8584119890934,0.0,70324.0,0.36027154257772054,-1.8108469399211913
325.0,92528.0,226.4559326171875,321.5088806152344,371.5822448730469,138.04651817884186,296.34371933556776,0.0,70992.0,0.5120940139960339,-1.5754461393059387
326.0,92867.0,226.9550323486328,321.75439453125,371.0196533203125,138.2985771623821,296.6872086637345,0.0,70938.0,0.5894814527871404,-1.8110206624273246
327.0,93196.0,227.1463623046875,320.7125244140625,371.67938232421875,138.54272888913658,297.1089867291477,0.0,71299.0,0.5207788455244327,-1.2414359006938867
328.0,93490.0,227.61497497558594,320.7733154296875,371.1632995605469,138.75797892414988,297.32322478609075,0.0,71224.0,0.7878670471440046,-1.2074859537058273
329.0,93835.0,228.07083129882812,319.9474792480469,372.0109558105469,138.98769871735539,297.57738489241274,0.0,71574.0,0.8626784010457413,-1.1365337142867133
330.0,94225.0,228.78233337402344,319.9989318847656,371.90594482421875,139.24241812621034,297.69816928019293,0.0,75656.0,0.6072061391944317,-1.437136569468123
331.0,94637.0,229.745849609375,320.2677307128906,372.2677307128906,139.52243679764672,298.09662862224525,0.0,75755.0,0.5909468656763011,-1.2247432755298746
332.0,94995.0,230.20462036132812,320.787841796875,372.1856689453125,139.78020536579098,298.44832042127183,0.0,76862.0,0.826804849843711,-1.3649234408842403
333.0,95383.0,230.9738311767578,321.0808410644531,371.8971862792969,140.08073765776726,298.9391242309569,0.0,73478.0,0.6010130302781818,-1.4104670438888434
334.0,95743.0,231.94119262695312,321.74224853515625,371.9060363769531,140.32597227471825,299.229844673716,0.0,73646.0,0.5172244602628098,-1.1465937274598446
335.0,96062.0,232.53025817871094,322.5468444824219,371.42010498046875,140.5709175298081,299.549578533951,0.0,73654.0,0.6989914663139416,-1.3828023557339861
336.0,96362.0,233.03463745117188,322.6898193359375,371.4975891113281,140.7986050784093,299.90140046157114,0.0,73846.0,0.7631071368066387,-1.435463177067163
337.0,96788.0,233.64108276367188,323.53033447265625,370.9658203125,141.1011966295778,300.1666203960727,0.0,73839.0,0.6128934471388447,-1.2372179895709223
338.0,97038.0,233.64108276367188,323.53033447265625,370.9658203125,141.2792480090398,300.5095672353877,0.0,77032.0,0.7520099919264567,-1.348491847540231
339.0,97443.0,234.16697692871094,322.8418273925781,370.8653259277344,141.54494083625357,300.6742423288034,0.0,74381.0,0.8028145412629328,-1.2882036278888904
340.0,97813.0,234.46981811523438,322.9988098144531,370.329833984375,141.8253073008825,301.0398644698074,0.0,74510.0,0.5958596082446093,-1.0756319719811245
341.0,98169.0,234.52857971191406,323.1279296875,370.1412048339844,142.0817537958334,301.41599148035993,0.0,74968.0,0.7316222443814695,-1.6895919563926327
342.0,98554.0,234.76573181152344,323.6441955566406,369.3869934082031,142.35118067877085,301.80846575166777,0.0,75524.0,0.49599475406773763,-1.6438522905202717
343.0,98871.0,235.03053283691406,323.9334411621094,369.36181640625,142.58992055456247,302.1663449150409,0.0,75732.0,0.4658844142918497,-1.6497080249415603
344.0,99197.0,235.56201171875,324.51849365234375,369.2976989746094,142.8169685741173,302.40667980883245,0.0,76097.0,0.38519956622269547,-1.666025561305787
345.0,99477.0,236.10435485839844,324.6971740722656,369.21319580078125,143.01002847033848,302.67639485100256,0.0,76338.0,0.7429232854435668,-1.537605657966651
346.0,99822.0,236.22952270507812,324.45513916015625,369.23114013671875,143.27163004821975,303.0412513173743,0.0,76831.0,0.6917505635015004,-1.5517820921866132
347.0,100165.0,236.77284240722656,324.3434753417969,369.07373046875,143.50494285951373,303.2111475523286,0.0,77350.0,0.5172273274172312,-1.356518371243169
348.0,100669.0,237.42259216308594,324.6710510253906,369.0374755859375,143.82789937121862,303.65407943637706,0.0,80262.0,0.6170290994168681,-1.3184386968364379
349.0,101053.0,237.77796936035156,325.0477294921875,369.0477294921875,144.08676649807202,303.8391021480788,0.0,80456.0,0.7767382486988481,-1.6653392661162911
350.0,101396.0,238.67910766601562,325.7176208496094,368.1750793457031,144.31398722478582,304.1151097724195,0.0,80725.0,0.7408742286692132,-1.2650232240101218
351.0,101761.0,239.10018920898438,324.9418640136719,368.9418640136719,144.56497984175522,304.4010512465422,0.0,78190.0,0.5134197317255484,-1.4582618674340893
352.0,102031.0,239.84861755371094,326.18511962890625,367.8390808105469,144.7681124936227,304.64733709651887,0.0,78458.0,0.6149683510128625,-1.6593680599375489
353.0,102404.0,240.1223907470703,325.6730651855469,368.3445739746094,145.0228767912649,304.9958194811283,0.0,78853.0,0.4952254653954924,-1.3611060144602902
354.0,102923.0,240.44569396972656,325.4709167480469,368.17938232421875,145.3623637793537,305.3779625281243,0.0,81889.0,0.5229404676670129,-1.7372076607539384
355.0,103230.0,240.81715393066406,325.0309143066406,368.7550964355469,145.5694127483122,305.60104711862493,0.0,79278.0,0.5227195280225487,-1.4034550984849261
356.0,103680.0,241.1312713623047,325.545166015625,368.2855224609375,145.84172188205292,305.8512710452582,0.0,79527.0,0.45137298713416385,-1.5103050369066864
357.0,104108.0,241.5670166015625,325.8804626464844,368.2232666015625,146.1421282422916,306.2405100322924,0.0,82649.0,0.42488835563040084,-1.475701400099922
358.0,104432.0,242.23793029785156,326.77935791015625,367.7658386230469,146.34453092180794,306.54004630629316,0.0,79932.0,0.3538468295545272,-1.6294340173669752
359.0,104913.0,242.51629638671875,326.9957275390625,367.9774475097656,146.66836236705376,306.9771976169294,0.0,82471.0,0.46379387705019326,-2.0242270248514274
360.0,105269.0,243.16360473632812,326.77001953125,368.7714538574219,146.9261462691642,307.5386154615384,0.0,82855.0,0.7441469524713966,-1.9106434434921198
361.0,105683.0,243.5013885498047,327.4905090332031,367.8385925292969,147.24164892740973,308.0840794313328,0.0,80530.0,0.4304505092036379,-1.3053975674193907
362.0,106043.0,243.9815673828125,328.128173828125,367.09295654296875,147.49029483761535,308.41530441921975,0.0,80821.0,0.6222259938729167,-1.6832254622945015
363.0,106379.0,244.22348022460938,326.22564697265625,368.1404113769531,147.72692073040918,308.86890422961,0.0,83443.0,0.2374845423712486,-1.7094599695715829
364.0,106688.0,244.95799255371094,327.12860107421875,368.30792236328125,147.93477082518092,309.1988842066637,0.0,81493.0,0.5089423214390081,-1.6485630421950646
365.0,107154.0,245.3076171875,327.6105041503906,367.907958984375,148.23032052794318,309.3757424223912,0.0,81598.0,0.3165490485131386,-1.4827208748822045
366.0,107627.0,245.8015594482422,327.4788513183594,368.3264465332031,148.55151729549402,309.79686878267614,0.0,84650.0,0.45261121518785785,-1.6662937637153732
367.0,108030.0,246.6238250732422,325.68994140625,368.5774230957031,148.83736236877886,310.2316070200034,0.0,82396.0,0.4409338405755534,-1.539050565898549
368.0,108369.0,247.3998260498047,324.9352111816406,368.8731994628906,149.07133982866932,310.542428662136,0.0,82405.0,0.3597735055764133,-1.654218526696809
369.0,108708.0,247.82945251464844,324.9405517578125,369.34130859375,149.3188139731099,310.9340766143203,0.0,82595.0,0.4837389075368037,-1.8504253667497892
370.0,109084.0,248.04994201660156,324.697265625,369.24407958984375,149.58394627162033,311.40006422606916,0.0,85798.0,0.39619385133130436,-1.8101060501003872
371.0,109530.0,248.1815643310547,325.1961364746094,369.16363525390625,149.88149533855614,311.81789550837476,0.0,83302.0,0.5264681183622315,-1.8121401917333628
372.0,109878.0,248.61056518554688,324.8634338378906,368.87506103515625,150.1175929454717,312.11696525501463,0.0,86410.0,0.7013911708751266,-1.7242602447608988
373.0,110361.0,249.02496337890625,324.7088623046875,368.47509765625,150.4553920478679,312.464397971993,0.0,83825.0,0.724750314198559,-1.7999120857136859
374.0,110732.0,249.0797882080078,324.5047302246094,368.5556335449219,150.7193103531728,312.77539864792357,0.0,84187.0,0.6459227469670168,-1.7556057199163888
375.0,111156.0,249.8199920654297,325.9756164550781,367.7569274902344,151.0046950581547,313.2491021535417,0.0,84115.0,0.4967875850978771,-1.9976467077564735
376.0,111552.0,250.17901611328125,327.7412414550781,367.3105163574219,151.27694633986587,313.7151571713643,0.0,85170.0,0.5665918017646163,-2.1503796100160457
377.0,112051.0,250.49386596679688,328.928466796875,367.0841064453125,151.60547947761341,314.23876272668844,0.0,84969.0,0.6282474972238106,-2.142591813571869
