frame,focus,bright,count,n_link,flow,struct_rms,affine_r2,div,curl,shear
435,171.71475219726562,217.5170135498047,40,37,0.7101996571699463,0.14950434242083052,0.009645963740073094,0.201120467951251,0.28779060914912835,0.09932375567830783
469,172.70530700683594,216.02085876464844,39,35,0.17645767983160587,0.21479354567966422,0.013329603588597472,-0.24808647730968178,-0.12747029758334208,0.4952245241436731
502,175.45303344726562,214.57261657714844,41,37,0.34579591886547023,0.4917092701711112,0.079735308680013,-0.6835106089942882,0.26586413883824095,0.8807374423228767
536,173.2549591064453,218.59413146972656,46,38,0.308174693647037,0.4964608404549698,0.1010767211258996,-0.11928655287977191,-0.6695389388406437,1.096300790996623
569,117.82801055908203,218.0902862548828,47,42,0.7880303624540683,0.7926425594092038,0.15916875564113497,0.139487563861932,-0.8982540880577162,1.796002779272631
603,157.50665283203125,217.7758331298828,47,43,0.7622980693870158,0.5904290025669634,0.07216601821861734,0.880857622253175,0.7936317394102868,0.6709718499561244
636,161.60243225097656,217.48651123046875,43,38,0.1612512311413401,0.4803923830983699,0.0428223002848378,-0.9470065308585056,-0.4682217509488244,0.2501860386135508
670,158.3235321044922,217.34384155273438,41,40,0.6013858319280779,0.3947018021136902,0.03111389971703926,-0.1701990872018721,-0.45273857713507865,0.6866805497793118
703,160.0203399658203,216.44717407226562,50,43,0.8670726218779924,0.3269773315817311,0.022697640269310537,0.23599130014627093,0.09097208052010006,0.6796274463081755
737,158.7477569580078,217.10659790039062,47,39,0.21717388942092078,0.29525593882346507,0.020760837887531136,0.4437834213185318,-0.5326639041652866,0.06938612765974114
770,156.09524536132812,216.8961181640625,46,40,0.6059234072290764,0.47724695928933036,0.04551060628871528,0.03671439046364926,-0.6444996986665505,0.8984027713884387
804,155.44334411621094,218.06494140625,50,47,0.1761053971362135,0.7368092432363724,0.087076454486683,1.544782954572472,0.09671146832739717,0.8585917974008892
837,154.87152099609375,217.57540893554688,42,32,0.4037081504940655,0.23576265073703342,0.012123926212844305,0.5243835129963919,0.05584389242893668,0.10093429407416578
871,159.04347229003906,217.62796020507812,48,39,0.29062102785087335,0.7524475447072544,0.09587897694662184,0.8103521716646461,-0.7453180850278522,1.5614967492766874
904,158.89544677734375,217.54795837402344,41,35,0.22641577355031195,0.2781465351284526,0.02226599160890408,0.4776524128812178,0.24668387566947067,0.5607176814573692
938,157.0787353515625,217.1970977783203,48,44,0.5140105588666386,0.35824724638069855,0.01839740662272915,-0.43726950121941,-0.6218059847349353,0.13125060931290292
971,155.89666748046875,219.1698760986328,42,36,0.27866163854238074,1.0921010451647275,0.2618725581224344,-1.008848032387005,-0.8024952003458256,2.3334506972482765
1005,158.97073364257812,218.7239990234375,47,44,0.3007962770059502,0.47894301892364916,0.03701325199474048,-0.7138353758969459,-0.6443478292885227,0.7689909897979335
1038,156.80628967285156,217.34063720703125,45,39,0.41378938388484376,0.7005883393766891,0.1011116325207655,0.7254921172949819,-1.2854527494153956,0.8385322537702046
1072,158.01329040527344,218.01702880859375,43,38,0.35708426304666896,0.35497525021684223,0.021495625630442716,0.32734330756302643,0.30426499888706315,0.5318788540394361
1105,157.7585906982422,218.57264709472656,40,34,0.6242603084767779,0.14503719152136735,0.005715328756944915,0.2750259903844425,0.15967078561610715,0.06651642126457909
1139,155.66470336914062,219.01361083984375,43,38,0.17991252400182092,0.6145762369515468,0.08029700653984495,-0.33014672214786167,0.07267289397996711,1.222940629154282
1172,149.2307586669922,218.41346740722656,52,44,0.22955652310457828,0.6986611906132874,0.06958641075959204,-0.4474069681184292,-1.0543992872355192,0.6924928122183317
1206,152.08474731445312,218.11654663085938,46,40,0.5681179789039063,0.38785696874513326,0.04617809149112018,-0.48461040334822003,0.7047158634390284,0.11058120618676617
1239,154.4656219482422,217.62533569335938,46,42,0.02975196043060938,0.24870552193445666,0.009100403213560648,0.34524127531895515,-0.1844417039055805,0.48116121503639037
1273,160.62197875976562,217.67864990234375,48,47,0.8263374061837842,0.6438175079635671,0.0726730562611757,0.12286371952616089,0.891932023121096,0.8470328000411549
1307,155.67056274414062,217.8333282470703,47,42,0.3548684429985408,0.5322340187034469,0.040635750658390424,0.4194916586474294,-0.9649079459545866,0.45733716702949945
