t_s,M_px,Renc_px,cx_px,cy_px,Rg_px,R95_px,clipped,npix,dx_px,dy_px
17.0,1853.0,51.07126235961914,397.3204345703125,315.8544921875,30.83520277113834,103.96634070698073,0.0,3805.0,0.761035019317319,0.021928399156252
18.0,2079.0,51.676979064941406,398.5,315.5,32.1792897637753,104.06248123122954,0.0,4043.0,0.7935427577858718,0.13887772404149246
19.0,2244.0,52.35466003417969,399.0,315.0,33.062893901127374,104.23531071570709,0.0,3823.0,0.8323132956246582,0.019064236210908803
20.0,2357.0,53.03310775756836,397.5,316.5,33.4400636124103,104.63746938836012,0.0,4086.0,0.7422016091302339,0.05085226653494601
21.0,2469.0,54.8020133972168,394.0,318.5,33.87667687576583,105.38026380684383,0.0,4074.0,0.7853448937404437,0.004635145682073016
22.0,2568.0,55.65304183959961,394.0,319.5,34.07156174924775,105.89145385724005,0.0,4100.0,0.8042928303259487,0.032750983492576324
23.0,2653.0,56.4359016418457,396.0,318.0,34.299108336940925,106.17720544911879,0.0,4122.0,0.7228048175553567,0.06377205219030202
24.0,2729.0,56.68563461303711,396.5,318.0,34.561811037955124,106.51948138903363,0.0,4358.0,0.8174657341023703,0.03904284703429539
25.0,2854.0,57.552249908447266,396.5,319.0,35.13879844636439,106.5286346246319,0.0,4363.0,0.8052531559735598,-0.01092112818264468
26.0,2946.0,58.688968658447266,395.65789794921875,320.7631530761719,35.44486139108391,106.87843438844887,0.0,4580.0,0.7662896194392488,0.021978024871373236
27.0,3058.0,70.88909912109375,393.5,308.0,36.14640112262943,106.79981189680902,0.0,4342.0,0.8103881114736851,-0.1429679132499473
28.0,3125.0,70.88909912109375,393.5,308.0,36.42095207383794,106.96261028976434,0.0,4529.0,0.8070229508502962,-0.0693072868194804
29.0,3260.0,70.88909912109375,393.5,308.0,36.706985137891095,107.05606008068857,0.0,4767.0,0.815854432003789,-0.1473330227202041
30.0,3457.0,70.88909912109375,393.5,308.0,37.08153378288982,106.98130024794916,0.0,5296.0,0.8971786189808881,-0.02168783528810536
31.0,3623.0,71.44412994384766,399.0,305.5,37.706991956231434,107.33219402848071,0.0,5411.0,0.808003670152516,0.013715657043860574
32.0,3851.0,71.8992691040039,397.201904296875,307.1201477050781,38.65102039882955,108.27280005743998,0.0,5831.0,0.8634634841413344,-0.10991807254708874
33.0,3963.0,72.55697631835938,399.5,306.5,39.065442679001684,109.03485511010486,0.0,5806.0,0.7662256387615116,-0.044502918211151155
34.0,4083.0,72.98126220703125,399.5,307.0,39.71233054668938,109.97544693064867,0.0,5515.0,0.792347737745331,-0.029274917712541537
35.0,4202.0,73.40650177001953,399.5,307.5,40.15046380020348,110.4504405111712,0.0,5947.0,0.9032370054434296,-0.1122676266355711
36.0,4272.0,74.09463500976562,400.0,308.0,40.45357877449473,111.05223851372935,0.0,6001.0,0.8233152153651417,-0.15251791928500325
37.0,4580.0,74.35902404785156,400.5,308.0,41.16632542552072,112.43220179290273,0.0,6090.0,0.7779762045695406,-0.04339481958527358
38.0,4689.0,74.35902404785156,400.5,308.0,41.43886722382267,112.76257039249431,0.0,6207.0,0.819421657882458,-0.20044627451329688
39.0,4809.0,74.35902404785156,400.5,308.0,41.65478157351762,112.76257039249431,0.0,6178.0,0.8672133264211652,-0.09697165868641378
40.0,4890.0,74.94674682617188,400.0,309.0,41.960070929025896,114.55609971162593,0.0,6059.0,0.8550677752899674,0.02384067581851923
41.0,5107.0,75.04175567626953,398.5,310.0,42.51467101004248,115.27792503337315,0.0,6423.0,0.853298380402407,-0.04614464035830679
42.0,5239.0,75.29286193847656,399.0,310.0,42.84049453336672,115.96637440787761,0.0,6855.0,0.8657988688491969,-0.15069401334523036
43.0,5478.0,75.29286193847656,399.0,310.0,43.698823358495524,116.11502587682641,0.0,6568.0,0.8817465236887756,-0.1782419532383983
44.0,5741.0,75.29286193847656,399.0,310.0,44.83185033375779,116.04309544302927,0.0,6332.0,0.8856464795101147,-0.19455355581067124
45.0,5882.0,75.39226531982422,395.65887451171875,311.9532775878906,45.33944411117523,116.50965287002685,0.0,6862.0,0.839240965643171,-0.12325005245168086
46.0,6072.0,75.52859497070312,396.0371398925781,311.9100341796875,45.54806087995275,116.67476162392619,0.0,7267.0,0.8579821200996776,-0.148350930817287
47.0,6349.0,75.68431854248047,396.463623046875,311.8612976074219,46.042419469411186,116.68504586916667,0.0,7985.0,0.8040317412404647,-0.20826567563682374
48.0,6546.0,76.3237533569336,393.2571105957031,313.10296630859375,46.6054163804721,116.77756633874505,0.0,7573.0,0.9637083319684052,-0.2952362501766288
49.0,6731.0,83.4571762084961,395.2410583496094,320.7589416503906,47.318150500650404,118.44407963254221,0.0,7959.0,0.8191001712046955,-0.09320153959134814
50.0,6923.0,84.54593658447266,395.4765625,319.0398864746094,48.15650544528458,120.8660341778542,0.0,7984.0,0.9373339772101872,-0.3242522591214083
51.0,7106.0,85.2870864868164,395.62030029296875,317.9013671875,48.88164099071516,122.4816291197262,0.0,8315.0,0.8464235293082538,-0.2053958613230975
52.0,7287.0,86.16116333007812,395.9974365234375,316.3901062011719,49.64812165938904,123.586809911208,0.0,8157.0,0.8870870060454763,-0.34898602186814287
53.0,7488.0,87.5029525756836,395.7642822265625,315.113037109375,50.52755480155251,124.5638372739978,0.0,8729.0,0.9179707570878008,-0.3578831497353008
54.0,7806.0,93.88737487792969,396.12255859375,320.6530456542969,52.24847271014231,128.03515142334936,0.0,9058.0,0.7378702408107074,-0.3153702384789767
55.0,8331.0,114.40835571289062,388.0,304.5,56.02929349520724,129.51254648946036,0.0,8573.0,0.8137818111538309,-0.11856133265996505
56.0,8541.0,114.40835571289062,388.0,304.5,57.14664129751119,131.59027319676784,0.0,8813.0,0.7175270047996491,-0.17337724178105418
57.0,8878.0,114.40835571289062,388.0,304.5,58.11723803032849,133.069716614832,0.0,9308.0,0.8043938473434764,-0.22971619629691986
58.0,9178.0,116.9242172241211,392.0,303.5,59.334931464534485,135.87291851013487,0.0,8799.0,0.7371499361179303,-0.06710186294685627
59.0,9446.0,117.19438171386719,392.5,303.5,60.03891519315102,137.0,0.0,9803.0,0.8007903572697614,-0.1700456419923171
60.0,9798.0,117.19438171386719,392.5,303.5,60.797183699573786,138.1967795023962,0.0,9892.0,0.7336883328952126,-0.21209374581701468
61.0,10143.0,118.41990661621094,397.0,301.5,61.87818153638504,139.46146410774546,0.0,9734.0,0.7322566995303532,-0.15768878796643548
62.0,10389.0,118.41990661621094,397.0,301.5,62.451619531251445,140.60227594174995,0.0,10166.0,0.8003706205264507,-0.16386149420316087
63.0,10725.0,118.41990661621094,397.0,301.5,63.158444391061735,141.80973010467676,0.0,10497.0,0.7245668647777848,-0.3295056788528541
64.0,11046.0,120.40335083007812,397.3321838378906,298.9982604980469,63.851939507967444,142.63590010933433,0.0,10613.0,0.8782517056040433,-0.3022232312036408
65.0,11361.0,121.95295715332031,390.5,303.5,64.55153837850268,143.01048912579805,0.0,10633.0,0.8479443873577566,-0.2674851821341804
66.0,11607.0,121.95295715332031,390.5,303.5,65.07613454957621,143.68263638121672,0.0,10432.0,0.783228590862791,-0.2873748708547623
67.0,11839.0,121.96978759765625,392.2196350097656,302.4283447265625,65.52948256652405,144.40429343049462,0.0,10770.0,0.8310332357917787,-0.2873392458873809
68.0,12068.0,121.96978759765625,392.2196350097656,302.4283447265625,65.96305396048363,144.84474446799925,0.0,10860.0,0.8837774852445364,-0.3110586986050521
69.0,12385.0,123.60025787353516,400.0,299.0,66.43749418095199,145.40219793863224,0.0,11147.0,0.8708871901101247,-0.25339028671703545
70.0,12832.0,128.51718139648438,395.9050598144531,304.70660400390625,67.57345335060207,146.99659860010368,0.0,11333.0,0.9250648103136427,-0.15231369003248574
71.0,13288.0,132.9220733642578,384.0,317.5,69.21596025335455,149.9109735472248,0.0,11822.0,0.8317254318970981,-0.18534291960594373
72.0,13693.0,134.46385192871094,378.5,321.5,70.39429820139284,152.7939789389621,0.0,11873.0,0.9180420801249056,-0.25206556536977587
73.0,14037.0,135.4844207763672,378.0,323.0,71.40574240449378,154.98967698965907,0.0,11658.0,0.9781383439928959,-0.1528359818626086
74.0,14398.0,136.47671508789062,380.18182373046875,322.44317626953125,72.39255867254901,156.85853261475032,0.0,12520.0,0.8917114545407685,-0.2857164069664009
75.0,14728.0,138.7489776611328,382.0,320.5,73.09891827477871,157.87653403846943,0.0,12490.0,0.9366691339002955,-0.23988000842109614
76.0,15091.0,140.10809326171875,382.0,321.5,73.82644905360452,158.8017630895381,0.0,12697.0,1.0283221958318336,-0.19782350103264434
77.0,15383.0,145.98983764648438,378.0,319.0,74.2673176700805,159.28904544883179,0.0,12698.0,1.0462173450841874,-0.23200658352044456
78.0,15665.0,146.4250030517578,378.0,319.5,74.7238637613151,159.86244086714052,0.0,13210.0,0.9625343508366768,-0.2714827009515943
