particle,keep,proposed,reason,R_px_med,sym_med
7637,0,reject,not-round;elongated,12.77792284317971,0.282173545
9438,0,reject,not-round;elongated,11.956280997885557,0.28188145
2400,0,reject,two-cores;not-round;elongated,18.29370958779839,0.28185934
9633,0,reject,short;two-cores;not-round;elongated,10.50212078028919,0.280495715
617,0,reject,not-round;elongated,10.540370804379636,0.28040178
429,0,reject,not-round;elongated,9.297040940378931,0.279912885
3958,0,reject,not-round;elongated,11.009346174865758,0.2793984
414,0,reject,not-round;elongated;defocus,14.0296270369878,0.27889573
9060,0,reject,not-round;elongated,12.822153815288132,0.2782965149999999
507,0,reject,two-cores;not-round;elongated,13.435851317973448,0.2778031
8612,0,reject,not-round;elongated,11.337902791065009,0.27755494
3290,0,reject,short;not-round;elongated,10.218890044260473,0.27584738
6608,0,reject,not-round,10.470115620234196,0.27553114
2085,0,reject,not-round,10.843160398030232,0.27533713
8201,0,reject,not-round;elongated,12.821546488517884,0.27488786
3342,0,reject,not-round;elongated,15.609161171763027,0.273741215
3184,0,reject,not-round;elongated,12.709375766417038,0.27368734
3930,0,reject,short;two-cores;not-round;elongated;mislink,14.653381194755962,0.27142134
6057,0,reject,not-round;elongated,16.147868260579056,0.2713399
2735,0,reject,short;not-round;elongated;mislink,11.089981837125595,0.26919043
2269,0,reject,not-round;elongated,10.72200523836877,0.26778644
2731,0,reject,not-round,9.09265455915871,0.2665103
7708,0,reject,not-round;elongated;defocus,10.783570065191508,0.26616514
1268,0,reject,not-round;elongated,15.067727931685562,0.263706415
6212,0,reject,not-round;elongated,14.416017278999554,0.260406465
2042,0,reject,not-round;elongated;defocus,11.39180380956441,0.25857177
2751,0,reject,not-round,11.90536714702103,0.25830741
5456,0,reject,not-round;elongated;defocus,11.617136958230873,0.25807193
1688,0,reject,not-round;elongated,10.753031040289343,0.2579654799999999
8306,0,reject,two-cores;not-round;elongated,18.49807313621996,0.25730705
9084,0,reject,not-round;elongated,9.910258374809398,0.25726473
2389,0,reject,not-round,11.750714020243482,0.257065165
5287,0,reject,short;not-round,11.093404292549012,0.25693007
5989,0,reject,two-cores;not-round;elongated,15.163273650626934,0.25517383
8860,0,reject,two-cores;not-round;elongated,10.789248849172564,0.25303707
5878,0,reject,short;not-round;elongated,11.46496790536867,0.251039
6980,0,reject,not-round;elongated;defocus,14.24856125870391,0.2501981
2165,0,reject,not-round;elongated,11.58520692790527,0.24393419
6865,0,reject,not-round,12.289133522096808,0.24312895
8845,0,reject,two-cores;not-round;elongated,15.908962554922338,0.24066556
9483,0,reject,short;not-round,16.17626602656255,0.23991033
9360,0,reject,not-round;elongated,16.86966564010293,0.2395228999999999
2977,0,reject,not-round;elongated,15.43276202133451,0.23938411
2701,0,reject,two-cores;not-round;elongated,15.068036189966907,0.23845254
2809,0,reject,two-cores;not-round;elongated,13.579632379295123,0.236480995
6634,0,reject,not-round,14.662643180419872,0.2334091
9678,0,reject,not-round;elongated;mislink,14.53413148347528,0.23148231
7961,0,reject,not-round;elongated,11.980267648829985,0.225963
4175,0,reject,not-round,13.321836984329908,0.22574659
5462,0,reject,not-round;elongated,12.570880779685464,0.22528774
9254,0,reject,not-round;elongated,14.126864676225168,0.22428972
8442,0,reject,not-round;elongated,12.457178473225214,0.2240308899999999
108,0,reject,short;not-round,12.310374891936211,0.221028745
1179,0,reject,short;not-round;elongated,12.865024466955196,0.21775591
7278,0,reject,not-round;elongated,15.245531883945922,0.211854415
6946,0,reject,two-cores;not-round;elongated,15.492555042381392,0.2036198
0,1,single,,13.262028189792511,193.57121
1,1,single,,14.12801754223318,84.58079
2,1,single,,12.78848671703016,77.47282
3,1,single,,11.609174046793807,76.90484
8,1,single,,9.957513055883002,66.861565
4,1,single,,10.723064047329594,64.11955
6,1,single,,10.966182327210966,63.91019
10,1,single,,12.620018322691816,56.136585
5,1,single,,10.247060777561488,56.03836
7,1,single,,8.653504649542366,47.017548
8374,1,single,,9.01649715314898,32.45433
11,1,single,,12.128526870183162,25.477026
19,1,single,,9.623700975271811,21.02578
12,1,single,,9.898719149344618,20.27764
15,1,single,,8.46628884662882,19.776281
6912,1,single,,9.516199430268312,19.658724
16,1,single,,8.701677585879244,16.671549
21,1,single,,12.429794904153791,8.00429
31,1,single,,8.429741858352926,6.170658
7252,1,single,,7.569659471467822,4.836774800000001
5905,1,single,,23.87491512090865,3.6796436
42,1,single,,9.42383179873725,3.3929517
